NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY	31	30		
GOMF_MONOCARBOXYLATE_SODIUM_SYMPORTER_ACTIVITY	15		Rejected!	
GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	45	40		
GOMF_EXOGENOUS_PROTEIN_BINDING	77	71		
GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING	45	44		
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	376	339		
GOMF_SMALL_MOLECULE_SENSOR_ACTIVITY	11		Rejected!	
GOMF_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	33	31		
GOMF_CARGO_ADAPTOR_ACTIVITY	17	17		
GOMF_PROTEIN_TRANSPORTER_ACTIVITY	29	28		
GOMF_SOLUTE_ANION_ANTIPORTER_ACTIVITY	31	24		
GOMF_ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	25	24		
GOMF_FLIPPASE_ACTIVITY	16	15		
GOMF_FLOPPASE_ACTIVITY	6		Rejected!	
GOMF_GLYCEROPHOSPHOLIPID_FLIPPASE_ACTIVITY	13		Rejected!	
GOMF_PHOSPHATIDYLCHOLINE_FLIPPASE_ACTIVITY	5		Rejected!	
GOMF_PHOSPHATIDYLSERINE_FLIPPASE_ACTIVITY	5		Rejected!	
GOMF_P_TYPE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	8		Rejected!	
GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY	22	19		
GOMF_IMMUNE_RECEPTOR_ACTIVITY	136	112		
GOMF_SOLUTE_BICARBONATE_SYMPORTER_ACTIVITY	7		Rejected!	
GOMF_TRANSCRIPTION_REGULATOR_INHIBITOR_ACTIVITY	18	15		
GOMF_CYTOSKELETON_NUCLEAR_MEMBRANE_ANCHOR_ACTIVITY	5		Rejected!	
GOMF_PROTEIN_DEMETHYLASE_ACTIVITY	29	28		
GOMF_RNA_BINDING_INVOLVED_IN_POSTTRANSCRIPTIONAL_GENE_SILENCING	245		Rejected!	
GOMF_OLIGOPEPTIDE_BINDING	13		Rejected!	
GOMF_CATECHOLAMINE_BINDING	13		Rejected!	
GOMF_AZOLE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	11		Rejected!	
GOMF_CARBOHYDRATE_DERIVATIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	52	44		
GOMF_FATTY_ACID_DERIVATIVE_BINDING	22	19		
GOMF_PHOSPHATIDYLGLYCEROL_BINDING	15		Rejected!	
GOMF_CARDIOLIPIN_BINDING	11		Rejected!	
GOMF_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	49	34		
GOMF_SULFUR_COMPOUND_BINDING	260	199		
GOMF_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	48	42		
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING	171	147		
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY_INVOLVED_IN_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_REPOLARIZATION	12		Rejected!	
GOMF_CERAMIDE_1_PHOSPHATE_BINDING	8		Rejected!	
GOMF_CERAMIDE_1_PHOSPHATE_TRANSFER_ACTIVITY	8		Rejected!	
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING	105	83		
GOMF_CUPROUS_ION_BINDING	7		Rejected!	
GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY_INVOLVED_IN_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	6		Rejected!	
GOMF_S_ADENOSYL_L_METHIONINE_BINDING	17	16		
GOMF_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	35	33		
GOMF_CORECEPTOR_ACTIVITY_INVOLVED_IN_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	6		Rejected!	
GOMF_RETROMER_COMPLEX_BINDING	6		Rejected!	
GOMF_POLYSOME_BINDING	6		Rejected!	
GOMF_PHOSPHATIDIC_ACID_TRANSFER_ACTIVITY	7		Rejected!	
GOMF_HISTONE_METHYLTRANSFERASE_BINDING	10		Rejected!	
GOMF_STEROID_HORMONE_BINDING	6		Rejected!	
GOMF_N6_METHYLADENOSINE_CONTAINING_RNA_BINDING	7		Rejected!	
GOMF_KERATIN_FILAMENT_BINDING	6		Rejected!	
GOMF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN_PHOSPHOSERINE_BINDING	5		Rejected!	
GOMF_LYS48_SPECIFIC_DEUBIQUITINASE_ACTIVITY	16	15		
GOMF_UBIQUITIN_SPECIFIC_PROTEASE_BINDING	21	19		
GOMF_PROTEIN_ADP_RIBOSYLASE_ACTIVITY	16	16		
GOMF_PROTEIN_ANTIGEN_BINDING	7		Rejected!	
GOMF_EXTRACELLULAR_MATRIX_PROTEIN_BINDING	5		Rejected!	
GOMF_TRANSFERRIN_RECEPTOR_BINDING	11		Rejected!	
GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY	14		Rejected!	
GOMF_ARRESTIN_FAMILY_PROTEIN_BINDING	9		Rejected!	
GOMF_PROTEIN_TYROSINE_KINASE_BINDING	98	87		
GOMF_RNA_ADENYLYLTRANSFERASE_ACTIVITY	7		Rejected!	
GOMF_SEQUENCE_SPECIFIC_MRNA_BINDING	13		Rejected!	
GOMF_PROMOTER_SPECIFIC_CHROMATIN_BINDING	58	52		
GOMF_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY	35	32		
GOMF_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY	5		Rejected!	
GOMF_GLYCOGEN_BINDING	8		Rejected!	
